id,name,assoc_names,original_language,authors,genres,tags,cover_image_url,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,on_reading_lists,reading_list_all_time_rank,rating,rating_votes,recommended_series_ids
36132,Kidnapped Dragons,"['KD', '드래곤을 유괴하다']",korean,['yuzu'],"['action', 'drama', 'fantasy', 'psychological', 'romance', 'school life', 'slice of life', 'supernatural']","['academy', 'age regression', 'antihero protagonist', 'apathetic protagonist', 'appearance different from actual age', 'battle academy', 'battle competition', 'beautiful female lead', 'calm protagonist', 'character growth', 'childcare', 'clones', 'cohabitation', 'cold protagonist', 'complex family relationships', 'cute children', 'dark', 'death', 'demons', 'dense protagonist', 'depictions of cruelty', 'determined protagonist', 'distrustful protagonist', 'dragons', 'evil organizations', 'familial love', 'family', 'first-time interc**rse', 'guardian relationship', 'harsh training', 'hiding true abilities', 'hiding true identity', 'human-nonhuman relationship', 'interdimensional travel', 'love interest falls in love first', 'magic', 'male protagonist', 'marriage', 'military', 'modern day', 'multiple realms', 'multiple timelines', 'murders', 'obsessive love', 'overpowered protagonist', 'past plays a big role', 'past trauma', 'post-apocalyptic', 'protagonist strong from the start', 'returning from another world', 'ruthless protagonist', 'schemes and conspiracies', 'second chance', ""seeing things other humans can't"", 'servants', 'slow romance', 'stockholm syndrome', 'stoic characters', 'strong to stronger', 'suicides', 'survival', 'sword and magic', 'time loop', 'time paradox', 'torture', 'tragic past', 'tsundere']",https://cdn.novelupdates.com/images/2020/10/Kidnapped-Dragons-Picture.jpg,2019,,jhs books,,TRUE,425 chapters,,ss 9,48.8,11749,213,4.6,1127,"[32971, 32627, 47028, 418, 18721, 17672]"
4058,Kujibiki Tokushou: Musou Hāremu ken (WN),"['Grand Prize: Unrivaled Harem Ticket', 'Kujibiki Tokushou: Musou Harem-ken (WN)', 'くじ引き特賞：無双ハーレム権']",japanese,"['miki nazuna', '三木なずな']","['action', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['adapted to manga', 'aristocracy', 'artifacts', 'beastkin', 'calm protagonist', 'cheats', 'confident protagonist', 'curses', 'cute children', 'demons', 'doting parents', 'dragons', 'easy going life', 'elves', 'first-time interc**rse', 'ghosts', 'harem-seeking protagonist', 'human-nonhuman relationship', 'kingdoms', 'loli', 'lottery', 'maids', 'male protagonist', 'merchants', 'nobles', 'overpowered protagonist', 'polygamy', 'pregnancy', 'proactive protagonist', 'r-15', 'royalty', 'ruthless protagonist', 'sentient objects', 's*ave harem', 's*aves', 'strong to stronger', 'summoning magic', 'sword and magic', 'time travel', 'transported to another world', 'wars']",https://cdn.novelupdates.com/images/2019/11/Kujibiki-Tokushou.jpg,2015,FALSE,softbank creative,,TRUE,398 chapters,FALSE,c141,204.7,13846,117,3.6,622,"[277, 918, 4779, 616, 604, 7061]"
9686,Princess Medical Doctor,"['PMD', 'Shen Yi Di Fei: Qie Fu Shen Qing Gong Bai Tou', 'Shenyi Di Fei: Qie Fu Shenqing Gong Baitou', 'Vengeance of the Doctress', 'Yi Fei Quan Qing Tianxia  (Manhua)', 'Y PHI QUYỀN KHUYNH THIÊN HẠ  (Manhua)', 'Yī Fēi Quán Qīng Tiānxià  (Manhua)', '医妃权倾天下 (Manhua)', '神医帝妃：且赋深情共白头']",chinese,"['cheng jiu', '承九']","['drama', 'fantasy', 'josei', 'romance', 'slice of life', 'wuxia']","['abusive characters', 'adapted to manhua', 'ancient china', 'beautiful female lead', 'broken engagement', 'clever protagonist', 'cruel characters', 'doctors', 'female protagonist', 'handsome male lead', 'hard-working protagonist', 'male yandere', 'misunderstandings', 'poisons', 'politics', 'royalty', 'schemes and conspiracies', 'slow romance', 'system administrator', 'torture', 'transmigration', 'underestimated protagonist']",https://cdn.novelupdates.com/images/2017/01/Princess-Medical-Doctor.jpg,,FALSE,tadu,,TRUE,1014 chapters,,c1014,14.3,7108,783,3.3,346,"[8499, 21980, 17397, 5154, 14562, 7759]"
5220,Womanizing Mage,"['Merry Master of Another World', 'Phong Lưu Pháp Sư', 'WM', '异世之风流大法师']",chinese,"['heaven is not lonely', '天堂不寂寞']","['action', 'adventure', 'ecchi', 'fantasy', 'harem', 'mature', 'xuanhuan']","['an*l', 'academy', 'beastkin', 'beasts', 'beautiful female lead', 'betrayal', 'charming protagonist', 'clever protagonist', 'clingy lover', 'cousins', 'cultivation', 'dragons', 'dwarfs', 'early romance', 'eidetic memory', 'elves', 'empires', 'enemies become allies', 'enemies become lovers', 'first-time interc**rse', 'f*llatio', 'genius protagonist', 'god-human relationship', 'gods', 'handsome male lead', 'harem-seeking protagonist', 'h*ndjob', 'incest', 'knights', 'loli', 'long separations', 'male protagonist', 'marriage', 'master-servant relationship', 'm*sturbation', 'military', 'nobles', 'older love interests', 'overpowered protagonist', 'pe*verted protagonist', 'politics', 'polygamy', 'pregnancy', 'protagonist strong from the start', 'r-18', 'r*pe victim becomes lover', 'romantic subplot', 'royalty', 'r*pe', 'shameless protagonist', 'siblings', 'siblings not related by blood', 'strength-based social hierarchy', 'sword and magic', 'threesome', 'transmigration', 'tsundere', 'underestimated protagonist', 'weak to strong', 'wealthy characters', 'yandere', 'younger sisters']",https://cdn.novelupdates.com/images/2018/01/WomanizingMage.jpg,2014,FALSE,qidian,,TRUE,675 chapters,,c675 (end),91.4,9367,402,3.7,680,"[3437, 6636, 513, 6842, 3967, 1139]"
12209,Quickly Wear the Face of the Devil,"['Cao Thủ Đổi Đen Thay Trắng', 'FOD', 'Kuài chuān zhī dǎ liǎn kuáng mó', 'Quick Transmigrating into a Face Slapping Demon', 'Quick Transmigration: Face Slapping Demon', 'QWTFOTD', 'The Face-slapping Maniac', 'Xue Zi Xuan', 'ทะลุมิติหักเหลี่ยมจอมมาร', '快穿之打脸狂魔', '快穿之打臉狂魔']",chinese,"['casanovanic bookworm', 'feng liu shu dai', '風流書呆', '风流书呆']","['action', 'adult', 'adventure', 'comedy', 'drama', 'fantasy', 'romance', 'school life', 'sci-fi', 'yaoi']","['acting', 'adapted to drama cd', 'age progression', 'alternate world', 'ancient china', 'arranged marriage', 'arrogant characters', 'artificial intelligence', 'artists', 'autism', 'beasts', 'calm protagonist', 'celebrities', 'charismatic protagonist', 'charming protagonist', 'clever protagonist', 'confident protagonist', 'cunning protagonist', 'death of loved ones', 'devoted love interests', 'disabilities', 'doting love interests', 'eidetic memory', 'episodic', 'famous protagonist', 'first love', 'first-time interc**rse', 'f*llatio', 'genius protagonist', 'god-human relationship', 'gods', 'guardian relationship', 'hackers', 'handsome male lead', 'human-nonhuman relationship', 'jack of all trades', 'livestreaming', 'love interest falls in love first', 'male protagonist', 'male yandere', 'masochistic characters', 'master-disciple relationship', 'mob protagonist', 'models', 'modern day', 'multiple realms', 'obsessive love', 'older love interests', 'omegaverse', 'outer space', 'overpowered protagonist', 'possessive characters', 'post-apocalyptic', 'power couple', 'priests', 'protagonist strong from the start', 'r-18', 'revenge', 'royalty', 'schemes and conspiracies', 'scientists', 'shota', 'showbiz', 'soul power', 'strong love interests', 'system administrator', 'transmigration', 'virtual reality', 'world hopping', 'zombies']",https://cdn.novelupdates.com/images/2021/12/Quickly-Wear-the-Face-of-the-Devil_1640588524.jpg,2015,FALSE,jjwxc,,TRUE,176 chapters,,ex1 c15 part12,62.2,23276,23,4.5,3307,"[15222, 13034, 13943, 19960, 14596, 21581]"
5495,Chronicles of Primordial Wars,"['CoPW', 'Yuánshǐ zhàn jì', '原始战记']",chinese,"['chen ci lan tiao', 'lazy cliché', '陈词懒调']","['action', 'adventure', 'martial arts', 'mystery', 'seinen', 'xuanhuan']","['age regression', 'ancient times', 'animal rearing', 'beast companions', 'beasts', 'blacksmith', 'body tempering', 'calm protagonist', 'cautious protagonist', 'clever protagonist', 'coming of age', 'crafting', 'cultivation', 'determined protagonist', 'divination', 'farming', 'genius protagonist', 'hard-working protagonist', 'hunters', 'kingdom building', 'male protagonist', 'mature protagonist', 'modern knowledge', 'orphans', 'pets', 'polite protagonist', 'precognition', 'selfless protagonist', 's*aves', 'special abilities', 'survival', 'transmigration', 'transported to another world', 'tribal society', 'underestimated protagonist', 'wars', 'weak to strong', 'world travel']",https://cdn.novelupdates.com/images/2021/10/Chronicles-of-Primordial-Wars.jpg,2015,,qidian,,TRUE,844 chapters,FALSE,c314,130.1,11550,227,4.5,1016,"[6692, 4577, 21237, 731, 2074, 5161]"
465,God and Devil World,"['GDW', 'Shen Mo Xi Tong', 'Thần Ma Hệ Thống', '神魔系统']",chinese,"['asset exploding', 'zi chan bao zeng', '资产暴增']","['action', 'adventure', 'drama', 'ecchi', 'fantasy', 'harem', 'mature', 'sci-fi', 'seinen', 'tragedy', 'xuanhuan']","['antihero protagonist', 'apocalypse', 'army', 'army building', 'artifacts', 'artificial intelligence', 'average-looking protagonist', 'beast companions', 'beasts', 'beautiful female lead', 'bloodlines', 'books', 'cannibalism', 'corruption', 'determined protagonist', 'domestic affairs', 'dragons', 'evil protagonist', 'evolution', 'farming', 'firearms', 'game elements', 'generals', 'gods', 'hard-working protagonist', 'kingdom building', 'leadership', 'level system', 'loli', 'magic', 'maids', 'male protagonist', 'military', 'mind control', 'misunderstandings', 'modern day', 'monsters', 'multiple realms', 'mutated creatures', 'nationalism', 'pets', 'polygamy', 'prostit**es', 'racism', 'r*pe victim becomes lover', 'r*pe', 'ruthless protagonist', 'selfish protagonist', 's*x s*aves', 'skill books', 's*ave harem', 's*aves', 'survival', 'vampires', 'wars', 'weak to strong', 'zombies']",https://cdn.novelupdates.com/images/2017/04/godanddevilworld.jpg,2013,TRUE,qidian,webnovel,TRUE,1236 chapters,,c192,216.9,8925,463,3.5,1751,"[6061, 5946, 4471, 370, 1220, 2892]"
11567,Doomed to be Cannon Fodder,"['Pháo Hôi Nữ Xứng: Hoàn Khố Lệ Vương Phi', '炮灰女配：纨绔厉王妃']",chinese,"['whistling night rain', '潇潇夜雨']","['fantasy', 'josei', 'mature', 'romance', 'slice of life', 'supernatural']","['adultery', 'affair', 'ancient china', 'army', 'beautiful female lead', 'black belly', 'cold love interests', 'dense protagonist', 'female protagonist', 'handsome male lead', 'jealousy', 'love interest falls in love first', 'misunderstandings', 'mob protagonist', 'modern knowledge', 'multiple transported individuals', 'naive protagonist', 'persistent love interests', 'pregnancy', 'previous life talent', 'r*pe victim becomes lover', 'royalty', 'r*pe', 's*xual abuse', 'strong love interests', 'transmigration', 'tsundere', 'villainess noble girls']",https://cdn.novelupdates.com/images/2017/05/CmQUN1aCWceEWW0WAAAAAH_nNXg475175014.jpg,2015,TRUE,ireader,,TRUE,295 chapters,FALSE,c28,2,13155,143,4.4,1665,"[13662, 7989, 3453, 635, 5865, 10432]"
6077,My House Is a Magic Power Spot ~Just by Living There I Become the Strongest in the World~,"['Ore no Ie ga Maryoku Spot Datta Ken ~ Sundeiru dake de Sekai Saikyou ~', '俺の家が魔力スポットだった件～住んでいるだけで世界最強～']",japanese,"['amaui shiroichi', 'あまうい白一']","['action', 'comedy', 'fantasy', 'harem', 'mature', 'mecha', 'romance', 'shounen', 'slice of life']","['adapted to manga', 'aristocracy', 'carefree protagonist', 'demi-humans', 'demons', 'dragons', 'dungeons', 'first-time interc**rse', 'golems', 'human-nonhuman relationship', 'kingdoms', 'lack of common sense', 'loli', 'male protagonist', 'merchants', 'monsters', 'overpowered protagonist', 'r-15', 'royalty', 'sentient objects', 'spirit advisor', 'spirits', 'sword and magic', 'transported modern structure', 'transported to another world', 'unreliable narrator', 'werebeasts', 'witches', 'youkai']",https://cdn.novelupdates.com/images/2017/12/B0FA5E03-C119-4DA0-B74F-96E8DB8FCD04.png,2015,FALSE,shueisha,,TRUE,254 chapters,,c254,112.4,10792,275,3.4,409,"[8122, 3201, 45189, 4494, 6341, 4703]"
9016,The King of Hell’s Genius Pampered Wife,"['The Talented Doctor', 'Y Độc Song Tuyệt: Minh Vương Thiên Tài Sủng Phi', 'หัตถ์เทวะธิดาพญายม : ชายายอดรักทรราชไร้ใจ', '医品毒妃倾天下', '医毒双绝：冥王的天才宠妃']",chinese,"['remembrance zi', 'xiang si zi', '相思梓']","['action', 'drama', 'romance', 'tragedy', 'xuanhuan']","['assassins', 'beast companions', 'beautiful female lead', 'betrayal', 'black belly', 'cheats', 'cooking', 'cross-dressing', 'cultivation', 'doctors', 'female protagonist', 'genius protagonist', 'handsome male lead', 'love interest falls in love first', 'loyal subordinates', 'magical space', 'pets', 'poisons', 'transmigration', 'ugly to beautiful', 'underestimated protagonist', 'unique weapon user', 'weak to strong']",https://cdn.novelupdates.com/images/2017/10/the-king-of-hells-genius-pampered-wife.jpg,,,qdmm,,TRUE,3661 chapters,FALSE,c1853,1.3,7866,615,3.8,345,"[6491, 6571, 882, 5154, 9421, 382]"
28769,"Back to the Sixties: Farm, Get Wealthy & Raise the Cubs","[""Back to the '60s: Farm, Get Wealthy & Raise the Cubs"", 'BAFGWRC', 'ทะลุมิติไปเป็นชาวสวนแม่ลูกสาม', '重回六零：种田发家养崽崽']",chinese,"['nanfanglizhi', 'southern lychee', '南方荔枝']","['comedy', 'drama', 'mature', 'romance', 'slice of life', 'supernatural']","['age progression', 'beautiful female lead', 'business management', 'calm protagonist', 'caring protagonist', 'cheats', 'childcare', 'clingy lover', 'college/university', 'complex family relationships', 'cooking', 'cute children', 'economics', 'family', 'family business', 'family conflict', 'farming', 'fast learner', 'female protagonist', 'handsome male lead', 'heartwarming', 'love interest falls in love first', 'magical space', 'management', 'marriage', 'military', 'modern knowledge', 'money grubber', 'nationalism', 'older love interests', 'poor to rich', 'pragmatic protagonist', 'pregnancy', 'proactive protagonist', 'siblings', 'teachers', 'time skip', 'time travel', 'transmigration']",https://cdn.novelupdates.com/images/2021/02/Back-to-the-Sixties-Farm-Get-Wealthy-amp-Raise-the-Cubs_1614377702.jpg,,,aliwx / alibaba literature,,TRUE,701 chapters,,c701,63.8,8408,524,4.4,661,"[31046, 26504, 22848, 41278, 33102, 24560]"
606,"Kenkyo, Kenjitsu o Motto ni Ikite Orimasu","['I Will Live with Humility and Dependability as My Motto', 'Reika-sama', 'You are my dolce', '謙虚、堅実をモットーに生きております！']",japanese,"['hiyoko no kēki', 'ひよこのケーキ']","['comedy', 'school life', 'shoujo', 'slice of life']","['academy', 'acting', 'age progression', 'brother complex', 'bullying', 'calm protagonist', 'caring protagonist', 'child protagonist', 'coming of age', 'cowardly protagonist', 'cute protagonist', 'dense protagonist', 'discrimination', 'doting older siblings', 'easy going life', 'familial love', 'family business', 'female protagonist', 'friendship', 'handsome male lead', 'hard-working protagonist', 'late romance', 'lazy protagonist', 'misunderstandings', 'mob protagonist', 'modern day', 'multiple pov', 'quirky characters', 'reincarnated in another world', 'secretive protagonist', 'siblings', 'sister complex', 'slow romance', 'stubborn protagonist', 'unreliable narrator', 'unrequited love', 'villainess noble girls', 'wealthy characters']",https://cdn.novelupdates.com/images/2015/12/image.jpeg,2013,FALSE,syosetu,,FALSE,299 chapters,FALSE,c299,95.7,16151,71,4.6,1513,"[635, 8007, 5280, 19823, 6021, 10004]"
